Project,Date,Chinook Run,Chinook,Jack Chinook,Steelhead,Wild Steelhead,Sockeye,Coho,Jack Coho,Shad,Lamprey,Bull Trout,Chum,Pink,TempC
Willamette Falls,4/28/09,,22,,35,,,,,,,,,,11.7
Willamette Falls,4/29/09,,25,,49,,,,,,,,,,10.6
Willamette Falls,4/30/09,,9,,55,,,,,,,,,,
Willamette Falls,5/1/09,,158,,55,,,,,,,,,,
Willamette Falls,5/2/09,,322,2,116,,,,,,,,,,
Willamette Falls,5/3/09,,1257,11,161,,,,,,,,,,
Willamette Falls,5/4/09,,642,18,82,,,,,,,,,,12.2
Willamette Falls,5/5/09,,995,55,207,,,,,,,,,,11.7
Willamette Falls,5/6/09,,75,7,63,,,,,,,,,,11.7
Willamette Falls,5/7/09,,13,1,29,,,,,,,,,,11.7
Willamette Falls,5/8/09,,4,2,33,,,,,,,,,,10.6
Willamette Falls,5/9/09,,22,1,193,,,,,,,,,,
Willamette Falls,5/10/09,,38,6,290,,,,,,,,,,
Willamette Falls,5/11/09,,63,8,234,,,,,,,,,,11.1
Willamette Falls,5/12/09,,83,14,97,,,,,,,,,,11.1
Willamette Falls,5/13/09,,205,23,140,,,,,,,,,,11.7
Willamette Falls,5/14/09,,342,20,173,,,,,,,,,,11.7
Willamette Falls,5/15/09,,86,8,119,,,,,,,,,,11.7
Willamette Falls,5/16/09,,105,16,120,,,,,,,,,,
Willamette Falls,5/17/09,,477,19,174,,,,,,,,,,12.8
Willamette Falls,5/18/09,,1453,53,222,,,,,,,,,,13.3
Willamette Falls,5/19/09,,1178,71,205,,,,,,,,,,14.4
Willamette Falls,5/20/09,,740,89,187,,,,,,,,,,14.4
Willamette Falls,5/21/09,,487,66,182,,,,,,,,,,14.4
Willamette Falls,5/22/09,,383,44,139,,,,,,,,,,
Willamette Falls,5/23/09,,516,37,238,,,,,,,,,,
Willamette Falls,5/24/09,,521,140,233,,,,,,,,,,
Willamette Falls,5/25/09,,524,64,251,,,,,,,,,,
Willamette Falls,5/26/09,,471,81,194,,,,,,,,,,15.6
Willamette Falls,5/27/09,,538,98,199,,,,,,,,,,15.6
Willamette Falls,5/28/09,,530,85,172,,,,,,,,,,16.1
Willamette Falls,5/29/09,,552,101,186,,,,,,,,,,17.2
Willamette Falls,5/30/09,,1077,153,186,,,,,,,,,,
Willamette Falls,5/31/09,,661,93,160,,,,,,,,,,
Willamette Falls,6/1/09,,398,88,185,,,,,,,,,,18.3
Willamette Falls,6/2/09,,340,45,187,,,,,,,,,,18.9
Willamette Falls,6/3/09,,387,48,174,,,,,,,,,,18.9
Willamette Falls,6/4/09,,342,42,218,,,,,,,,,,17.8
Willamette Falls,6/5/09,,272,35,261,,,,,,,,,,17.2
Willamette Falls,6/6/09,,154,35,168,,,,,,,,,,
Willamette Falls,6/7/09,,159,8,183,,,,,,,,,,
Willamette Falls,6/8/09,,115,21,275,,,,,,,,,,15.6
Willamette Falls,6/9/09,,167,25,285,,,,,,,,,,15.6
Willamette Falls,6/10/09,,123,16,218,,,,,,,,,,15.6
Willamette Falls,6/11/09,,120,19,301,,,,,,,,,,15.6
Willamette Falls,6/12/09,,104,18,221,,,,,,,,,,15.6
Willamette Falls,6/13/09,,145,19,283,,,,,,,,,,
Willamette Falls,6/14/09,,137,24,231,,,,,,,,,,
Willamette Falls,6/15/09,,185,27,178,,,,,,,,,,17.2
Willamette Falls,6/16/09,,165,15,192,,,,,,,,,,17.2
Willamette Falls,6/17/09,,113,14,158,,,,,,,,,,17.2
Willamette Falls,6/18/09,,107,10,127,,,,,,,,,,18.3
Willamette Falls,6/19/09,,120,18,172,,,,,,,,,,19.4
Willamette Falls,6/20/09,,126,9,151,,,,,,,,,,
Willamette Falls,6/21/09,,111,13,140,,,,,,,,,,
Willamette Falls,6/22/09,,128,15,114,,,,,,,,,,20
Willamette Falls,6/23/09,,87,13,91,,,,,,,,,,20
Willamette Falls,6/24/09,,459,43,184,,,,,,,,,,20
Willamette Falls,6/25/09,,415,37,183,,,,,,,,,,
Willamette Falls,6/26/09,,375,58,169,,,,,,,,,,
Willamette Falls,6/27/09,,282,29,170,,,,,,,,,,
Willamette Falls,6/28/09,,209,21,194,,,,,,,,,,
Willamette Falls,6/29/09,,207,15,125,,,,,,,,,,
Willamette Falls,6/30/09,,312,28,154,,,,,,,,,,20
Willamette Falls,7/1/09,,202,20,172,,,,,,,,,,20.6
Willamette Falls,7/2/09,,345,34,205,,,,,,,,,,20.6
Willamette Falls,7/3/09,,210,31,156,,,,,,,,,,21.1
Willamette Falls,7/4/09,,226,23,107,,,,,,,,,,
Willamette Falls,7/5/09,,157,16,94,,,,,,,,,,
Willamette Falls,7/6/09,,122,18,139,,,,,,,,,,22.2
Willamette Falls,7/7/09,,81,12,116,,,,,,,,,,22.2
Willamette Falls,7/8/09,,78,9,117,,,,,,,,,,22.8
Willamette Falls,7/9/09,,68,8,68,,,,,,,,,,22.8
Willamette Falls,7/10/09,,84,14,97,,,,,,,,,,22.2
Willamette Falls,7/11/09,,53,21,103,,,,,,,,,,
Willamette Falls,7/12/09,,39,11,123,,,,,,,,,,
Willamette Falls,7/13/09,,34,13,156,,,,,,,,,,20.6
Willamette Falls,7/14/09,,43,5,140,,,,,,,,,,20
Willamette Falls,7/15/09,,54,13,138,,,,,,,,,,21.1
Willamette Falls,7/16/09,,41,17,86,,,,,,,,,,
Willamette Falls,7/17/09,,55,6,38,,,,,,,,,,21.1
Willamette Falls,7/18/09,,87,8,105,,,,,,,,,,
Willamette Falls,7/19/09,,86,19,101,,,,,,,,,,
Willamette Falls,7/20/09,,45,15,83,,,,,,,,,,22.2
Willamette Falls,7/21/09,,44,3,54,,,,,,,,,,22.8
Willamette Falls,7/22/09,,20,2,41,,,,,,,,,,23.9
Willamette Falls,7/23/09,,24,15,13,,,,,,,,,,23.9
Willamette Falls,7/24/09,,17,10,22,,,,,,,,,,
Willamette Falls,7/25/09,,13,5,13,,,,,,,,,,
Willamette Falls,7/26/09,,9,3,14,,,,,,,,,,23.9
Willamette Falls,7/27/09,,4,12,7,,,,,,,,,,24.4
Willamette Falls,7/28/09,,4,8,4,,,,,,,,,,
Willamette Falls,7/29/09,,3,7,1,,,,,,,,,,
Willamette Falls,7/30/09,,1,,,,,,,,,,,,
Willamette Falls,7/31/09,,,,,,,,,,,,,,
Willamette Falls,8/1/09,,,,,,,,,,,,,,
Willamette Falls,8/2/09,,,,,,,,,,,,,,
Willamette Falls,8/3/09,,,,,,,,,,,,,,
Willamette Falls,8/4/09,,,,,,,,,,,,,,
Willamette Falls,8/5/09,,,,,,,,,,,,,,
Willamette Falls,8/6/09,,,,,,,,,,,,,,25.6
Willamette Falls,8/7/09,,,1,,,,,,,,,,,25
Willamette Falls,8/8/09,,2,,1,,,,,,,,,,24.4
Willamette Falls,8/9/09,,2,5,5,,,,,,,,,,
Willamette Falls,8/10/09,,9,10,2,,,,,,,,,,22.2
Willamette Falls,8/11/09,,8,4,5,,,,,,,,,,22.2
Willamette Falls,8/12/09,,10,18,8,,,,,,,,,,21.1
Willamette Falls,8/13/09,,20,27,33,,,,,,,,,,21.1
Willamette Falls,8/14/09,,29,42,37,,,,,,,,,,21.1
Willamette Falls,8/15/09,,42,31,55,,,,,,,,,,
Willamette Falls,8/16/09,,30,18,31,,,2,,,,,,,
Willamette Falls,8/17/09,,21,12,52,,,,,,,,,,21.1
Willamette Falls,8/18/09,,17,6,44,,,2,2,,,,,,21.1
Willamette Falls,8/19/09,,20,4,46,,,,,,,,,,22.2
Willamette Falls,8/20/09,,24,3,11,,,4,1,,,,,,22.2
Willamette Falls,8/21/09,,15,4,16,,,2,1,,,,,,21.7
Willamette Falls,8/22/09,,8,6,7,,,6,,,,,,,
Willamette Falls,8/23/09,,6,6,15,,,4,2,,,,,,
Willamette Falls,8/24/09,,14,4,12,,,5,6,,,,,,22.2
Willamette Falls,8/25/09,,12,6,12,,,1,4,,,,,,22.2
Willamette Falls,8/26/09,,1,,1,,,1,,,,,,,22.2
Willamette Falls,8/27/09,,14,7,2,,,2,,,,,,,22.8
Willamette Falls,8/28/09,,21,4,26,,,10,11,,,,,,
Willamette Falls,8/29/09,,12,1,11,,,9,7,,,,,,
Willamette Falls,8/30/09,,17,3,10,,,13,7,,,,,,
Willamette Falls,8/31/09,,20,2,5,,,9,3,,,,,,20
Willamette Falls,9/1/09,,25,4,7,,,13,4,,,,,,20
Willamette Falls,9/2/09,,18,,9,,,19,3,,,,,,20
Willamette Falls,9/3/09,,30,8,8,,,27,9,,,,,,21.1
Willamette Falls,9/4/09,,39,8,15,,,53,13,,,,,,21.1
Willamette Falls,9/5/09,,63,9,17,,,38,3,,,,,,
Willamette Falls,9/6/09,,47,6,13,,,64,8,,,,,,
Willamette Falls,9/7/09,,31,2,13,,,122,8,,,,,,
Willamette Falls,9/8/09,,36,1,23,,,161,9,,,,,,19.4
Willamette Falls,9/9/09,,41,4,14,,,229,28,,,,,,19.4
Willamette Falls,9/10/09,,37,1,14,,,366,21,,,,,,18.9
Willamette Falls,9/11/09,,53,2,13,,,624,39,,,,,,18.9
Willamette Falls,9/12/09,,56,4,7,,,606,57,,,,,,
Willamette Falls,9/13/09,,41,3,6,,,587,69,,,,,,
Willamette Falls,9/14/09,,32,5,11,,,543,65,,,,,,19.4
Willamette Falls,9/15/09,,25,4,10,,,384,65,,,,,,20
Willamette Falls,9/16/09,,29,9,3,,,403,63,,,,,,20.6
Willamette Falls,9/17/09,,22,6,4,,,406,49,,,,,,20
Willamette Falls,9/18/09,,21,4,5,,,516,63,,,,,,20
Willamette Falls,9/19/09,,15,3,11,,,450,71,,,,,,
Willamette Falls,9/20/09,,19,3,3,,,528,70,,,,,,
Willamette Falls,9/21/09,,20,4,8,,,973,104,,,,,,18.9
Willamette Falls,9/22/09,,49,9,,,,853,131,,,,,,18.9
Willamette Falls,9/23/09,,43,6,7,,,713,91,,,,,,19.4
Willamette Falls,9/24/09,,37,3,7,,,761,109,,,,,,18.3
Willamette Falls,9/25/09,,30,7,3,,,648,57,,,,,,18.3
Willamette Falls,9/26/09,,20,3,5,,,626,56,,,,,,
Willamette Falls,9/27/09,,16,6,3,,,692,43,,,,,,
Willamette Falls,9/28/09,,11,4,9,,,578,56,,,,,,17.2
Willamette Falls,9/29/09,,13,2,7,,,464,43,,,,,,17.2
Willamette Falls,9/30/09,,10,1,6,,,520,44,,,,,,16.1
Willamette Falls,10/1/09,,8,2,1,,,560,75,,,,,,16.1
Willamette Falls,10/2/09,,6,2,8,,,638,25,,,,,,15.6
Willamette Falls,10/3/09,,9,3,3,,,738,40,,,,,,
Willamette Falls,10/4/09,,8,2,4,,,702,39,,,,,,
Willamette Falls,10/5/09,,7,3,4,,,803,60,,,,,,15
Willamette Falls,10/6/09,,8,,1,,,725,53,,,,,,15
Willamette Falls,10/7/09,,4,,5,,,669,37,,,,,,14.4
Willamette Falls,10/8/09,,8,,2,,,476,34,,,,,,14.4
Willamette Falls,10/9/09,,4,,1,,,304,21,,,,,,13.9
Willamette Falls,10/10/09,,,,8,,,362,10,,,,,,
Willamette Falls,10/11/09,,3,,4,,,361,16,,,,,,
Willamette Falls,10/12/09,,,,4,,,297,19,,,,,,13.3
Willamette Falls,10/13/09,,2,,2,,,279,13,,,,,,12.8
Willamette Falls,10/14/09,,3,,2,,,209,14,,,,,,12.2
Willamette Falls,10/15/09,,4,,3,,,152,10,,,,,,12.2
Willamette Falls,10/16/09,,3,,12,,,186,20,,,,,,
Willamette Falls,10/17/09,,7,,3,,,340,8,,,,,,
Willamette Falls,10/18/09,,6,,10,,,748,13,,,,,,
Willamette Falls,10/19/09,,8,1,11,,,533,18,,,,,,14.4
Willamette Falls,10/20/09,,7,,11,,,374,7,,,,,,14.4
Willamette Falls,10/21/09,,5,,4,,,252,2,,,,,,15
Willamette Falls,10/22/09,,6,,5,,,145,2,,,,,,15
Willamette Falls,10/23/09,,6,,3,,,98,7,,,,,,14.4
Willamette Falls,10/24/09,,1,,4,,,101,2,,,,,,
Willamette Falls,10/25/09,,4,1,2,,,96,2,,,,,,
Willamette Falls,10/26/09,,4,,8,,,171,2,,,,,,12.8
Willamette Falls,10/27/09,,5,,3,,,270,4,,,,,,12.2
Willamette Falls,10/28/09,,2,,4,,,181,4,,,,,,12.2
Willamette Falls,10/29/09,,6,,5,,,323,3,,,,,,11.7
Willamette Falls,10/30/09,,3,,2,,,141,1,,,,,,11.7
Willamette Falls,10/31/09,,3,,1,,,101,4,,,,,,
Willamette Falls,11/1/09,,1,,,,,89,3,,,,,,
Willamette Falls,11/2/09,,1,,5,,,98,1,,,,,,11.1
Willamette Falls,11/3/09,,,,8,,,100,2,,,,,,11.1
Willamette Falls,11/4/09,,,,5,,,42,1,,,,,,10.6
Willamette Falls,11/5/09,,,,2,,,37,2,,,,,,10.6
Willamette Falls,11/6/09,,,,2,,,33,4,,,,,,10
Willamette Falls,11/7/09,,,,3,,,36,,,,,,,
Willamette Falls,11/8/09,,,,2,,,44,5,,,,,,
Willamette Falls,11/9/09,,,,3,,,57,3,,,,,,10
Willamette Falls,11/10/09,,,,5,,,45,,,,,,,10
Willamette Falls,11/11/09,,,,1,,,45,,,,,,,
Willamette Falls,11/12/09,,,,1,,,5,1,,,,,,9.4
Willamette Falls,11/13/09,,1,,1,,,12,,,,,,,9.4
Willamette Falls,11/14/09,,,,,,,9,,,,,,,
Willamette Falls,11/15/09,,,,1,,,10,,,,,,,
Willamette Falls,11/16/09,,1,,1,,,18,,,,,,,8.9
Willamette Falls,11/17/09,,,,,,,15,,,,,,,8.9
Willamette Falls,11/18/09,,,,3,,,23,,,,,,,
Willamette Falls,11/19/09,,1,,3,,,25,1,,,,,,8.9
Willamette Falls,11/20/09,,,,9,,,48,,,,,,,7.8
Willamette Falls,11/21/09,,,,8,,,24,2,,,,,,
Willamette Falls,11/22/09,,,,4,,,27,4,,,,,,
Willamette Falls,11/23/09,,,,2,,,5,1,,,,,,7.8
Willamette Falls,11/24/09,,,,1,,,11,1,,,,,,7.8
Willamette Falls,11/25/09,,,,5,,,4,1,,,,,,7.2
Willamette Falls,11/26/09,,,,3,,,7,1,,,,,,
Willamette Falls,11/27/09,,,,7,,,12,,,,,,,
Willamette Falls,11/28/09,,,,6,,,9,,,,,,,
Willamette Falls,11/29/09,,,,12,,,6,,,,,,,
Willamette Falls,11/30/09,,,,11,,,2,,,,,,,7.8
Willamette Falls,12/1/09,,,,8,,,3,,,,,,,7.2
Willamette Falls,12/2/09,,,,5,,,,,,,,,,6.7
Willamette Falls,12/3/09,,,,1,,,,,,,,,,5.6
Willamette Falls,12/4/09,,,,5,,,3,1,,,,,,5.6
Willamette Falls,12/5/09,,,,3,,,7,,,,,,,
Willamette Falls,12/6/09,,,,,,,,,,,,,,
Willamette Falls,12/7/09,,,,,,,,,,,,,,3.9
Willamette Falls,12/8/09,,,,,,,,,,,,,,3.3
Willamette Falls,12/9/09,,,,,,,,,,,,,,1.7
Willamette Falls,12/10/09,,,,,,,,,,,,,,0.6
Willamette Falls,12/11/09,,,,,,,,,,,,,,0.6
Willamette Falls,12/12/09,,,,,,,,,,,,,,
Willamette Falls,12/13/09,,,,,,,,,,,,,,
Willamette Falls,12/14/09,,,,1,,,,,,,,,,1.1
Willamette Falls,12/15/09,,,,,,,,,,,,,,2.2
Willamette Falls,12/16/09,,,,7,,,1,,,,,,,3.3
Willamette Falls,12/17/09,,,,,,,,,,,,,,4.4
Willamette Falls,12/18/09,,,,3,,,,,,,,,,5.6
Willamette Falls,12/19/09,,,,20,,,,,,,,,,
Willamette Falls,12/20/09,,,,83,,,2,,,,,,,
Willamette Falls,12/21/09,,,,122,,,2,,,,,,,6.1
Willamette Falls,12/22/09,,,,72,,,,,,,,,,7.2
Willamette Falls,12/23/09,,,,8,,,1,,,,,,,6.7
Willamette Falls,12/24/09,,,,19,,,2,,,,,,,
Willamette Falls,12/25/09,,,,23,,,1,,,,,,,
Willamette Falls,12/26/09,,,,13,,,,,,,,,,
Willamette Falls,12/27/09,,,,12,,,,,,,,,,
Willamette Falls,12/28/09,,,,10,,,,,,,,,,4.4
Willamette Falls,12/29/09,,,,31,,,4,,,,,,,3.9
Willamette Falls,12/30/09,,,,,,,2,,,,,,,3.3
Willamette Falls,12/31/09,,,,5,,,,,,,,,,3.3
Willamette Falls,1/1/10,,,,21,,,,,,,,,,
Willamette Falls,1/2/10,,,,2,,,,,,,,,,
Willamette Falls,1/3/10,,,,18,,,,,,,,,,
Willamette Falls,1/4/10,,,,15,,,,,,,,,,7.2
Willamette Falls,1/5/10,,,,77,,,,,,,,,,7.2
Willamette Falls,1/6/10,,,,88,,,,,,,,,,6.7
Willamette Falls,1/7/10,,,,8,,,,,,,,,,6.7
Willamette Falls,1/8/10,,,,1,,,,,,,,,,6.7
Willamette Falls,1/9/10,,,,17,,,,,,,,,,
Willamette Falls,1/10/10,,,,90,,,,,,,,,,
Willamette Falls,1/11/10,,,,95,,,,,,,,,,6.7
Willamette Falls,1/12/10,,,,92,,,,,,,,,,6.7
Willamette Falls,1/13/10,,,,45,,,,,,,,,,7.2
Willamette Falls,1/14/10,,,,89,,,,,,,,,,7.2
Willamette Falls,1/15/10,,,,53,,,,,,,,,,
Willamette Falls,1/16/10,,,,78,,,,,,,,,,
Willamette Falls,1/17/10,,,,31,,,,,,,,,,
Willamette Falls,1/18/10,,,,51,,,,,,,,,,
Willamette Falls,1/19/10,,,,4,,,,,,,,,,7.8
Willamette Falls,1/20/10,,,,31,,,,,,,,,,7.8
Willamette Falls,1/21/10,,,,49,,,,,,,,,,
Willamette Falls,1/22/10,,,,53,,,,,,,,,,7.2
Willamette Falls,1/23/10,,,,66,,,,,,,,,,
Willamette Falls,1/24/10,,,,37,,,,,,,,,,
Willamette Falls,1/25/10,,,,25,,,,,,,,,,7.2
Willamette Falls,1/26/10,,,,44,,,,,,,,,,
Willamette Falls,1/27/10,,,,51,,,,,,,,,,7.8
Willamette Falls,1/28/10,,,,62,,,,,,,,,,7.8
Willamette Falls,1/29/10,,,,41,,,,,,,,,,7.8
Willamette Falls,1/30/10,,,,30,,,,,,,,,,
Willamette Falls,1/31/10,,,,49,,,,,,,,,,
Willamette Falls,2/1/10,,,,51,,,,,,,,,,8.3
Willamette Falls,2/2/10,,,,44,,,,,,,,,,8.9
Willamette Falls,2/3/10,,,,30,,,,,,,,,,8.9
Willamette Falls,2/4/10,,,,18,,,,,,,,,,8.9
Willamette Falls,2/5/10,,,,38,,,,,,,,,,8.9
Willamette Falls,2/6/10,,,,53,,,,,,,,,,
Willamette Falls,2/7/10,,,,51,,,,,,,,,,
Willamette Falls,2/8/10,,,,45,,,,,,,,,,7.8
Willamette Falls,2/9/10,,,,33,,,,,,,,,,
Willamette Falls,2/10/10,,,,12,,,,,,,,,,7.8
Willamette Falls,2/11/10,,,,14,,,,,,,,,,7.8
Willamette Falls,2/12/10,,,,10,,,,,,,,,,8.3
Willamette Falls,2/13/10,,,,18,,,,,,,,,,
Willamette Falls,2/14/10,,,,41,,,,,,,,,,
Willamette Falls,2/15/10,,,,45,,,,,,,,,,
Willamette Falls,2/16/10,,,,54,,,,,,,,,,8.9
Willamette Falls,2/17/10,,,,65,,,,,,,,,,8.9
Willamette Falls,2/18/10,,,,33,,,,,,,,,,8.9
Willamette Falls,2/19/10,,,,44,,,,,,,,,,8.9
Willamette Falls,2/20/10,,,,18,,,,,,,,,,
Willamette Falls,2/21/10,,1,,15,,,,,,,,,,
Willamette Falls,2/22/10,,1,,9,,,,,,,,,,7.8
Willamette Falls,2/23/10,,,,12,,,,,,,,,,7.8
Willamette Falls,2/24/10,,,,13,,,,,,,,,,7.8
Willamette Falls,2/25/10,,,,5,,,,,,,,,,7.2
Willamette Falls,2/26/10,,,,11,,,,,,,,,,7.2
Willamette Falls,2/27/10,,,,64,,,,,,,,,,
Willamette Falls,2/28/10,,,,174,,,,,,,,,,
Willamette Falls,3/1/10,,,,122,,,,,,,,,,8.9
Willamette Falls,3/2/10,,,,166,,,,,,,,,,8.9
Willamette Falls,3/3/10,,,,119,,,,,,,,,,9.4
Willamette Falls,3/4/10,,1,,92,,,,,,,,,,9.4
Willamette Falls,3/5/10,,,,61,,,,,,,,,,10
Willamette Falls,3/6/10,,2,,26,,,,,,,,,,
Willamette Falls,3/7/10,,2,,30,,,,,,,,,,
Willamette Falls,3/8/10,,11,,32,,,,,,,,,,10
Willamette Falls,3/9/10,,6,,38,,,,,,,,,,9.4
Willamette Falls,3/10/10,,2,,22,,,,,,,,,,8.9
Willamette Falls,3/11/10,,2,,25,,,,,,,,,,8.9
Willamette Falls,3/12/10,,1,,14,,,,,,,,,,8.3
Willamette Falls,3/13/10,,5,,27,,,,,,,,,,
Willamette Falls,3/14/10,,1,,36,,,,,,,,,,
Willamette Falls,3/15/10,,,,78,,,,,,,,,,
Willamette Falls,3/16/10,,3,,73,,,,,,,,,,
Willamette Falls,3/17/10,,4,,158,,,,,,,,,,7.8
Willamette Falls,3/18/10,,4,,91,,,,,,,,,,8.9
Willamette Falls,3/19/10,,9,,83,,,,,,,,,,
Willamette Falls,3/20/10,,10,,62,,,,,,,,,,8.9
Willamette Falls,3/21/10,,7,,52,,,,,,,,,,
Willamette Falls,3/22/10,,24,,61,,,,,,,,,,10
Willamette Falls,3/23/10,,22,,78,,,,,,,,,,10
Willamette Falls,3/24/10,,43,,150,,,,,,,,,,10
Willamette Falls,3/25/10,,37,,177,,,,,,,,,,10
Willamette Falls,3/26/10,,32,,206,,,,,,,,,,10.6
Willamette Falls,3/27/10,,33,,134,,,,,,,,,,
Willamette Falls,3/28/10,,52,,178,,,,,,,,,,
Willamette Falls,3/29/10,,10,,230,,,,,,,,,,10
Willamette Falls,3/30/10,,1,,64,,,,,,,,,,9.4
Willamette Falls,3/31/10,,1,,5,,,,,,,,,,9.4
Willamette Falls,4/1/10,,,,10,,,,,,,,,,9.4
Willamette Falls,4/2/10,,6,,93,,,,,,,,,,8.9
Willamette Falls,4/3/10,,,,101,,,,,,,,,,
Willamette Falls,4/4/10,,2,,62,,,,,,,,,,
Willamette Falls,4/5/10,,1,,42,,,,,,,,,,7.8
Willamette Falls,4/6/10,,1,,179,,,,,,,,,,7.8
Willamette Falls,4/7/10,,2,,149,,,,,,,,,,7.8
Willamette Falls,4/8/10,,2,,282,,,,,,,,,,7.8
Willamette Falls,4/9/10,,5,,438,,,,,,,,,,8.9
Willamette Falls,4/10/10,,11,,251,,,,,,,,,,
Willamette Falls,4/11/10,,15,,233,,,,,,,,,,
Willamette Falls,4/12/10,,53,,162,,,,,,,,,,9.4
Willamette Falls,4/13/10,,176,,241,,,,,,,,,,9.4
Willamette Falls,4/14/10,,909,1,352,,,,,,,,,,10.6
Willamette Falls,4/15/10,,336,,186,,,,,,,,,,10.6
Willamette Falls,4/16/10,,753,,237,,,,,,,,,,
Willamette Falls,4/17/10,,429,3,274,,,,,,,,,,
Willamette Falls,4/18/10,,948,2,383,,,,,,,,,,
Willamette Falls,4/19/10,,894,5,286,,,,,,,,,,12.2
Willamette Falls,4/20/10,,2451,30,376,,,,,,,,,,12.2
Willamette Falls,4/21/10,,1481,27,240,,,,,,,,,,12.2
Willamette Falls,4/22/10,,689,10,317,,,,,,,,,,12.2
Willamette Falls,4/23/10,,165,3,106,,,,,,,,,,11.7
Willamette Falls,4/24/10,,355,3,187,,,,,,,,,,
Willamette Falls,4/25/10,,929,14,254,,,,,,,,,,
Willamette Falls,4/26/10,,1977,13,320,,,,,,,,,,12.2
Willamette Falls,4/27/10,,1682,28,304,,,,,,,,,,12.2
Willamette Falls,4/28/10,,640,23,229,,,,,,,,,,11.1
Willamette Falls,4/29/10,,78,2,91,,,,,,,,,,
Willamette Falls,4/30/10,,42,2,94,,,,,,,,,,
Willamette Falls,5/1/10,,59,1,246,,,,,,,,,,
Willamette Falls,5/2/10,,106,2,277,,,,,,,,,,
Willamette Falls,5/3/10,,266,6,379,,,,,,,,,,10.6
Willamette Falls,5/4/10,,727,26,452,,,,,,,,,,10.6
Willamette Falls,5/5/10,,648,23,338,,,,,,,,,,10.6
Willamette Falls,5/6/10,,430,14,220,,,,,,,,,,10.6
Willamette Falls,5/7/10,,165,5,326,,,,,,,,,,10
Willamette Falls,5/8/10,,1031,16,502,,,,,,,,,,
Willamette Falls,5/9/10,,2644,42,459,,,,,,,,,,
Willamette Falls,5/10/10,,2447,56,478,,,,,,,,,,12.8
Willamette Falls,5/11/10,,2361,64,442,,,,,,,,,,12.8
Willamette Falls,5/12/10,,2185,55,371,,,,,,,,,,
Willamette Falls,5/13/10,,2018,37,362,,,,,,,,,,
Willamette Falls,5/14/10,,1813,44,351,,,,,,,,,,13.9
Willamette Falls,5/15/10,,2088,40,405,,,,,,,,,,
Willamette Falls,5/16/10,,1969,100,384,,,,,,,,,,
Willamette Falls,5/17/10,,1467,62,389,,,,,,,,,,15.6
Willamette Falls,5/18/10,,1683,57,338,,,,,,,,,,15.6
Willamette Falls,5/19/10,,950,38,263,,,,,,,,,,16.1
Willamette Falls,5/20/10,,657,20,211,,,,,,,,,,16.1
Willamette Falls,5/21/10,,377,10,204,,,,,,,,,,15.6
Willamette Falls,5/22/10,,186,11,133,,,,,,,,,,
Willamette Falls,5/23/10,,91,4,98,,,,,,,,,,
Willamette Falls,5/24/10,,96,6,131,,,,,,,,,,12.2
Willamette Falls,5/25/10,,68,8,175,,,,,,,,,,12.2
Willamette Falls,5/26/10,,203,14,166,,,,,,,,,,11.7
Willamette Falls,5/27/10,,149,8,179,,,,,,,,,,11.7
Willamette Falls,5/28/10,,350,15,323,,,,,,,,,,
Willamette Falls,5/29/10,,387,17,326,,,,,,,,,,
Willamette Falls,5/30/10,,331,14,315,,,,,,,,,,
Willamette Falls,5/31/10,,385,23,221,,,,,,,,,,
Willamette Falls,6/1/10,,380,19,274,,,,,,,,,,13.9
Willamette Falls,6/2/10,,433,22,231,,,,,,,,,,13.9
Willamette Falls,6/3/10,,132,4,157,,,,,,,,,,
Willamette Falls,6/4/10,,,,2,,,,,,,,,,11.7
Willamette Falls,6/5/10,,,,9,,,,,,,,,,
Willamette Falls,6/6/10,,,,1,,,,,,,,,,
Willamette Falls,6/7/10,,1,,15,,,,,,,,,,13.3
Willamette Falls,6/8/10,,27,,124,,,,,,,,,,13.3
Willamette Falls,6/9/10,,13,4,152,,,,,,,,,,13.9
Willamette Falls,6/10/10,,57,2,650,,,,,,,,,,13.9
Willamette Falls,6/11/10,,140,4,450,,,,,,,,,,13.9
Willamette Falls,6/12/10,,158,10,467,,,,,,,,,,
Willamette Falls,6/13/10,,359,18,443,,,,,,,,,,
Willamette Falls,6/14/10,,558,20,380,,,,,,,,,,14.4
Willamette Falls,6/15/10,,202,2,132,,,,,,,,,,14.4
Willamette Falls,6/16/10,,698,21,342,,,,,,,,,,
Willamette Falls,6/17/10,,517,6,314,,,,,,,,,,14.4
Willamette Falls,6/18/10,,344,6,274,,,,,,,,,,
Willamette Falls,6/19/10,,572,16,339,,,,,,,,,,
Willamette Falls,6/20/10,,550,18,307,,,,,,,,,,
Willamette Falls,6/21/10,,780,13,315,,,,,,,,,,14.4
Willamette Falls,6/22/10,,837,10,259,,,,,,,,,,14.4
Willamette Falls,6/23/10,,1334,27,254,,,,,,,,,,15
Willamette Falls,6/24/10,,1412,20,246,,,,,,,,,,15.6
Willamette Falls,6/25/10,,1657,17,270,,,,,,,,,,15.6
Willamette Falls,6/26/10,,1039,15,222,,,,,,,,,,
Willamette Falls,6/27/10,,881,4,209,,,,,,,,,,
Willamette Falls,6/28/10,,704,7,186,,,,,,,,,,19.4
Willamette Falls,6/29/10,,880,13,221,,,,,,,,,,19.4
Willamette Falls,6/30/10,,662,7,176,,,,,,,,,,20
